ncalls, tottime, percall, cumtime, percall, filename:lineno(function)
1, 0.000, 0.000, 0.000, 0.000, otTables.py:1578(Paint)
1, 0.001, 0.001, 0.011, 0.011, otTables.py:2155(_buildClasses)
1, 0.000, 0.000, 0.019, 0.019, otTables.py:2(<module>)
1, 0.000, 0.000, 0.000, 0.000, otTraverse.py:14(SubTablePath)
1, 0.000, 0.000, 0.002, 0.002, otTraverse.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:28(OverflowErrorRecord)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:52(OTLOffsetOverflowError)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:60(RepackerState)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:81(BaseTTXConverter)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:262(OTTableReader)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:379(OTTableWriter)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:827(CountReference)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:1164(SubTableEntry)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:873(BaseTable)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:1201(FormatSwitchingBaseTable)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:1238(UInt8FormatSwitchingBaseTable)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:1316(_buildDict)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:1326(ValueRecordFactory)
1, 0.000, 0.000, 0.000, 0.000, otBase.py:1378(ValueRecord)
1, 0.000, 0.000, 0.001, 0.001, otBase.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, DefaultTable.py:5(DefaultTable)
1, 0.000, 0.000, 0.000, 0.000, DefaultTable.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, arrayTools.py:306(Vector)
1, 0.000, 0.000, 0.000, 0.000, arrayTools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, vector.py:10(Vector)
1, 0.000, 0.000, 0.000, 0.000, vector.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, boundsPen.py:9(ControlBoundsPen)
1, 0.000, 0.000, 0.000, 0.000, boundsPen.py:69(BoundsPen)
1, 0.000, 0.000, 0.003, 0.003, boundsPen.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, lookupDebugInfo.py:7(LookupDebugInfo)
1, 0.000, 0.000, 0.000, 0.000, lookupDebugInfo.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, otData.py:5(<module>)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:108(_MissingItem)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:118(_LazyList)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:148(BaseConverter)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:243(SimpleValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:260(OptionalValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:275(IntValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:281(Long)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:297(ULong)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:313(Flags32)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:319(VarIndex)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:323(Short)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:339(UShort)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:355(Int8)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:371(UInt8)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:387(UInt24)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:397(ComputedInt)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:404(ComputedUInt8)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:408(ComputedUShort)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:412(ComputedULong)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:416(Tag)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:426(GlyphID)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:445(GlyphID32)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:450(NameID)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:466(STATFlags)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:480(FloatValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:486(DeciPoints)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:496(BaseFixedValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:525(Fixed)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:532(F2Dot14)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:539(Angle)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:563(BiasedAngle)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:569(Version)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:593(Char64)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:624(Struct)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:695(StructWithLength)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:722(Table)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:757(LTable)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:769(Table24)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:783(SubStruct)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:792(SubTable)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:801(ExtSubTable)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:807(FeatureParams)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:813(ValueFormat)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:832(ValueRecord)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:856(AATLookup)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1110(AATLookupWithDataOffset)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1178(<dictcomp>)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1180(__init__)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1169(MorxSubtableConverter)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1298(STXHeader)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1605(CIDGlyphMap)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1639(GlyphCIDMap)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1686(DeltaValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1739(VarIdxMapValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1787(VarDataValue)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1838(LookupFlag)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1859(_UInt8Enum)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1874(ExtendMode)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1878(CompositeMode)
1, 0.000, 0.000, 0.000, 0.000, otConverters.py:1924(<lambda>)
1, 0.000, 0.000, 0.001, 0.001, otConverters.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, maxContextCalc.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, cliTools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, util.py:24(_uniq_sort)
1, 0.000, 0.000, 0.000, 0.000, cff.py:9(_ClosureGlyphsT2Decompiler)
1, 0.000, 0.000, 0.000, 0.000, cff.py:188(_MarkingT2Decompiler)
1, 0.000, 0.000, 0.000, 0.000, cff.py:207(Hints)
1, 0.000, 0.000, 0.000, 0.000, cff.py:206(_DehintingT2Decompiler)
1, 0.000, 0.000, 0.003, 0.003, cff.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:119(<dictcomp>)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:297(CharStringCompileError)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:301(SimpleT2Decompiler)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:532(T2WidthExtractor)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:583(T2OutlineExtractor)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:939(T1OutlineExtractor)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:1092(T2CharString)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:1313(T1CharString)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:1347(DictDecompiler)
1, 0.000, 0.000, 0.000, 0.000, psCharStrings.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, C_F_F_.py:6(table_C_F_F_)
1, 0.000, 0.000, 0.001, 0.001, C_F_F_.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:48(StopHintCountEvent)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:52(_DesubroutinizingT2Decompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:138(CFFFontSet)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:503(CFFWriter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:565(IndexCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:641(IndexedStringsCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:646(TopDictIndexCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:682(FDArrayIndexCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:723(GlobalSubrsCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:735(SubrsCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:744(CharStringsCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:759(Index)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:831(GlobalSubrsIndex)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:938(SubrsIndex)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:946(TopDictIndex)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1002(FDArrayIndex)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1038(VarStoreData)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1087(FDSelect)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1151(CharStrings)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1368(SimpleConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1393(ASCIIConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1408(Latin1Converter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1448(NumberConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1473(ArrayConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1501(TableConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1519(PrivateDictConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1542(SubrsConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1556(CharStringsConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1617(CharsetConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1678(CharsetCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1813(EncodingCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1834(EncodingConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1977(FDArrayConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2005(FDSelectConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2029(VarStoreConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2099(FDSelectCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2132(VarStoreCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2150(ROSConverter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2304(TopDictDecompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2308(PrivateDictDecompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2312(DictCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2485(TopDictCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2547(FontDictCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2592(PrivateDictCompiler)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2609(BaseDict)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2684(TopDict)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2792(FontDict)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2850(PrivateDict)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2885(IndexedStrings)
1, 0.000, 0.000, 0.001, 0.001, svg.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, S_V_G_.py:53(table_S_V_G_)
1, 0.000, 0.000, 0.000, 0.000, S_V_G_.py:184(DocumentIndexEntry)
1, 0.000, 0.000, 0.000, 0.000, S_V_G_.py:198(SVGDocument)
1, 0.000, 0.000, 0.001, 0.001, S_V_G_.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, _g_l_y_f.py:2254(GlyphCoordinates)
1, 0.000, 0.000, 0.003, 0.003, _g_l_y_f.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, ttProgram.py:189(tt_instructions_error)
1, 0.000, 0.000, 0.000, 0.000, ttProgram.py:218(Program)
1, 0.000, 0.000, 0.001, 0.001, ttProgram.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, filenames.py:22(<listcomp>)
1, 0.000, 0.000, 0.000, 0.000, filenames.py:29(NameTranslationError)
1, 0.000, 0.000, 0.000, 0.000, filenames.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, TupleVariation.py:37(TupleVariation)
1, 0.000, 0.000, 0.000, 0.000, TupleVariation.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, models.py:204(VariationModel)
1, 0.000, 0.000, 0.001, 0.001, models.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, errors.py:4(VarLibError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:8(VarLibValidationError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:12(VarLibMergeError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:73(ShouldBeConstant)
1, 0.000, 0.000, 0.000, 0.000, errors.py:109(FoundANone)
1, 0.000, 0.000, 0.000, 0.000, errors.py:123(NotANone)
1, 0.000, 0.000, 0.000, 0.000, errors.py:137(MismatchedTypes)
1, 0.000, 0.000, 0.000, 0.000, errors.py:141(LengthsDiffer)
1, 0.000, 0.000, 0.000, 0.000, errors.py:145(KeysDiffer)
1, 0.000, 0.000, 0.000, 0.000, errors.py:149(InconsistentGlyphOrder)
1, 0.000, 0.000, 0.000, 0.000, errors.py:153(InconsistentExtensions)
1, 0.000, 0.000, 0.000, 0.000, errors.py:157(UnsupportedFormat)
1, 0.000, 0.000, 0.000, 0.000, errors.py:173(InconsistentFormats)
1, 0.000, 0.000, 0.000, 0.000, errors.py:177(VarLibCFFMergeError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:181(VarLibCFFDictMergeError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:194(VarLibCFFPointTypeMergeError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:206(VarLibCFFHintTypeMergeError)
1, 0.000, 0.000, 0.000, 0.000, errors.py:218(VariationModelError)
1, 0.000, 0.000, 0.000, 0.000, varStore.py:24(OnlineVarStoreBuilder)
1, 0.000, 0.000, 0.000, 0.000, varStore.py:158(VarStoreInstancer)
1, 0.000, 0.000, 0.000, 0.000, varStore.py:361(_Encoding)
1, 0.000, 0.000, 0.000, 0.000, varStore.py:431(_EncodingDict)
1, 0.000, 0.000, 0.000, 0.000, varStore.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, intTools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, merger.py:45(Merger)
1, 0.000, 0.000, 0.000, 0.000, merger.py:165(AligningMerger)
1, 0.000, 0.000, 0.000, 0.000, merger.py:1021(InstancerMerger)
1, 0.000, 0.000, 0.000, 0.000, merger.py:1076(MutatorMerger)
1, 0.000, 0.000, 0.000, 0.000, merger.py:1172(VariationMerger)
1, 0.000, 0.000, 0.000, 0.000, merger.py:1276(COLRVariationMerger)
1, 0.000, 0.000, 0.054, 0.054, merger.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, builder.py:281(ColorPaletteType)
1, 0.000, 0.000, 0.000, 0.000, builder.py:450(LayerReuseCache)
1, 0.000, 0.000, 0.000, 0.000, builder.py:517(LayerListBuilder)
1, 0.000, 0.000, 0.000, 0.000, treeTools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, C_O_L_R_.py:9(table_C_O_L_R_)
1, 0.000, 0.000, 0.000, 0.000, C_O_L_R_.py:144(LayerRecord)
1, 0.000, 0.000, 0.000, 0.000, C_O_L_R_.py:5(<module>)
1, 0.000, 0.000, 0.000, 0.000, C_P_A_L_.py:13(table_C_P_A_L_)
1, 0.000, 0.000, 0.000, 0.000, C_P_A_L_.py:274(Color)
1, 0.000, 0.000, 0.000, 0.000, C_P_A_L_.py:5(<module>)
1, 0.000, 0.000, 0.000, 0.000, _n_a_m_e.py:34(table__n_a_m_e)
1, 0.000, 0.000, 0.000, 0.000, _n_a_m_e.py:469(NameRecord)
1, 0.000, 0.000, 0.000, 0.000, _n_a_m_e.py:1002(<dictcomp>)
1, 0.000, 0.000, 0.000, 0.000, _n_a_m_e.py:1005(<dictcomp>)
1, 0.000, 0.000, 0.001, 0.001, _n_a_m_e.py:2(<module>)
1, 0.000, 0.000, 0.001, 0.001, encodingTools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, codecs.py:8(ExtendCodec)
1, 0.000, 0.000, 0.000, 0.000, codecs.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, errors.py:1(ColorLibError)
1, 0.000, 0.000, 0.000, 0.000, geometry.py:54(Circle)
1, 0.000, 0.000, 0.000, 0.000, geometry.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, table_builder.py:27(BuildCallback)
1, 0.000, 0.000, 0.000, 0.000, table_builder.py:75(TableBuilder)
1, 0.000, 0.000, 0.000, 0.000, table_builder.py:184(TableUnbuilder)
1, 0.000, 0.000, 0.000, 0.000, table_builder.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:76(DesignSpaceDocumentError)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:85(AsDictMixin)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:99(SimpleDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:124(SourceDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:349(RuleDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:454(AxisMappingDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:498(InstanceDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:860(AbstractAxisDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:922(AxisDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1030(DiscreteAxisDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1124(AxisLabelDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1209(LocationLabelDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1274(VariableFontDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1319(RangeAxisSubsetDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1350(ValueAxisSubsetDescriptor)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1368(BaseDocWriter)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1930(BaseDocReader)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:2589(DesignSpaceDocument)
1, 0.000, 0.000, 0.000, 0.000, etree.py:81(Element)
1, 0.000, 0.000, 0.000, 0.000, etree.py:126(ElementTree)
1, 0.000, 0.000, 0.005, 0.005, etree.py:1(<module>)
1, 0.000, 0.000, 0.004, 0.004, cElementTree.py:3(<module>)
1, 0.000, 0.000, 0.000, 0.000, ElementTree.py:106(ParseError)
1, 0.000, 0.000, 0.000, 0.000, ElementTree.py:125(Element)
1, 0.000, 0.000, 0.000, 0.000, ElementTree.py:477(QName)
1, 0.000, 0.000, 0.000, 0.000, ElementTree.py:525(ElementTree)
1, 0.000, 0.000, 0.000, 0.000, resource_tracker.py:48(__init__)
1, 0.000, 0.000, 0.008, 0.008, resource_tracker.py:70(ensure_running)
1, 0.000, 0.000, 0.008, 0.008, resource_tracker.py:145(register)
1, 0.000, 0.000, 0.008, 0.008, resource_tracker.py:153(_send)
1, 0.000, 0.000, 0.000, 0.000, resource_tracker.py:46(ResourceTracker)
1, 0.000, 0.000, 0.002, 0.002, resource_tracker.py:18(<module>)
1, 0.000, 0.000, 0.000, 0.000, spawn.py:45(get_executable)
1, 0.000, 0.000, 0.000, 0.000, spawn.py:11(<module>)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:43(normalize_encoding)
1, 0.000, 0.000, 0.001, 0.001, __init__.py:70(search_function)
1, 0.000, 0.000, 0.000, 0.000, codecs.py:94(__new__)
1, 0.000, 0.000, 0.000, 0.000, enum.py:57(_make_class_unpicklable)
1, 0.000, 0.000, 0.000, 0.000, enum.py:431(__getitem__)
1, 0.000, 0.000, 0.000, 0.000, enum.py:1002(unique)
1, 0.000, 0.000, 0.000, 0.000, copyreg.py:22(constructor)
1, 0.000, 0.000, 0.000, 0.000, sre_parse.py:980(addgroup)
1, 0.000, 0.000, 0.000, 0.000, sre_parse.py:971(parse_template)
1, 0.000, 0.000, 0.106, 0.106, runpy.py:64(_run_code)
1, 0.000, 0.000, 3.292, 3.292, runpy.py:200(run_module)
1, 0.000, 0.000, 0.000, 0.000, _weakrefset.py:111(remove)
1, 0.000, 0.000, 0.000, 0.000, dataclasses.py:1024(fields)
1, 0.000, 0.000, 0.000, 0.000, ast.py:65(_raise_malformed_node)
1, 0.000, 0.000, 0.000, 0.000, ast.py:67(_convert_num)
1, 0.000, 0.000, 0.000, 0.000, ast.py:71(_convert_signed_num)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:939(ByteStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:949(DoubleStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:959(FloatStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:969(HalfStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:979(LongStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:989(IntStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:999(ShortStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1009(CharStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1019(BoolStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1029(BFloat16Storage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1039(ComplexDoubleStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1049(ComplexFloatStorage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1059(QUInt8Storage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1069(QInt8Storage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1079(QInt32Storage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1089(QUInt4x2Storage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1099(QUInt2x4Storage)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1129(manager_path)
1, 0.000, 0.000, 0.000, 0.000, __init__.py:1327(_TorchCompileInductorWrapper)
1, 0.000, 0.000, 0.000, 0.000, _utils.py:193(_validate_loaded_sparse_tensors)
1, 0.000, 0.000, 0.000, 0.000, _utils.py:603(KeyErrorMessage)
1, 0.000, 0.000, 0.000, 0.000, _utils.py:610(ExceptionWrapper)
1, 0.000, 0.000, 0.000, 0.000, _utils.py:769(_ClassPropertyDescriptor)
1, 0.000, 0.000, 0.000, 0.000, _utils_internal.py:37(prepare_multiprocessing_environment)
1, 0.000, 0.000, 0.003, 0.003, _utils_internal.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, tempfile.py:128(_RandomNameSequence)
1, 0.000, 0.000, 0.000, 0.000, tempfile.py:411(_TemporaryFileCloser)
1, 0.000, 0.000, 0.000, 0.000, tempfile.py:454(_TemporaryFileWrapper)
1, 0.000, 0.000, 0.000, 0.000, tempfile.py:627(SpooledTemporaryFile)
1, 0.000, 0.000, 0.000, 0.000, tempfile.py:770(TemporaryDirectory)
1, 0.000, 0.000, 0.003, 0.003, tempfile.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:69(Error)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:72(SameFileError)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:75(SpecialFileError)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:79(ExecError)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:82(ReadError)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:85(RegistryError)
1, 0.000, 0.000, 0.000, 0.000, shutil.py:89(_GiveupOnFastCopy)
1, 0.000, 0.000, 0.003, 0.003, shutil.py:1(<module>)
1, 0.000, 0.000, 0.106, 0.106, baler.py:24(main)
1, 0.000, 0.000, 0.104, 0.104, baler.py:188(perform_compression)
1, 0.000, 0.000, 3.184, 3.184, baler.py:15(<module>)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:32(Complex)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:147(Real)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:267(Rational)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:294(Integral)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4(<module>)
1, 0.000, 0.000, 0.000, 0.000, _string_helpers.py:9(<listcomp>)
1, 0.000, 0.000, 0.000, 0.000, _string_helpers.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:41(<setcomp>)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:74(_add_types)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:94(_add_aliases)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:121(_add_integer_aliases)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:149(_set_up_aliases)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:211(_set_array_types)
1, 0.000, 0.000, 0.000, 0.000, _type_aliases.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, _dtype.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, numeric.py:60(ComplexWarning)
1, 0.000, 0.000, 0.000, 0.000, numeric.py:72(_zeros_like_dispatcher)
1, 0.000, 0.000, 0.000, 0.000, numeric.py:76(zeros_like)
1, 0.000, 0.000, 0.000, 0.000, numeric.py:853(_outer_dispatcher)
1, 0.000, 0.000, 0.000, 0.000, numeric.py:857(outer)
1, 0.000, 0.000, 0.000, 0.000, numeric.py:2145(identity)
1, 0.000, 0.000, 0.005, 0.005, numeric.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, arrayprint.py:1341(SubArrayFormat)
1, 0.000, 0.000, 0.000, 0.000, arrayprint.py:1351(StructuredVoidFormat)
1, 0.000, 0.000, 0.000, 0.000, arrayprint.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, _asarray.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, defchararray.py:1804(chararray)
